Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
ACCD,2024-05-31,767369000.0,332104000.0,435265000.0,110466000.0,51855000.0,-29048000.0,-27592000.0,-0.2497782123006174,-0.35
ACCD,2024-02-29,788151000.0,342686000.0,445465000.0,124831000.0,66637000.0,-7897000.0,-7507000.0,-0.06013730563722152,-0.1
ACCD,2023-11-30,785471000.0,350752000.0,434719000.0,99371000.0,44853000.0,-31719000.0,-21064000.0,-0.21197331213331858,-0.28
ACCD,2023-08-31,854320000.0,416676000.0,437644000.0,96864000.0,41547000.0,-35208000.0,-32825000.0,-0.33887718863561284,-0.43
ACB,2024-09-30,808774000.0,225801000.0,582973000.0,81122000.0,42165000.0,-1401000.0,-12041000.0,-0.1484307586104879,-0.22
ACB,2024-06-30,838689000.0,236346000.0,602343000.0,83435000.0,44546000.0,1878000.0,6520000.0,0.07814466351051717,0.13
ACB,2024-03-31,838673000.0,236803000.0,601870000.0,67411000.0,51167000.0,7421000.0,-17406000.0,-0.2582071175327469,
ACB,2023-12-31,817167000.0,258977000.0,558190000.0,64419000.0,19803000.0,-22323000.0,-24499000.0,-0.38030705226718825,-0.5
ACB,2023-09-30,818371000.0,269323000.0,549048000.0,63119000.0,34401000.0,-10262000.0,-523000.0,-0.008285936088974794,-0.01
ACB,2023-06-30,,,,,,,,,-0.76
ACCO,2024-09-30,2357500000.0,1742000000.0,615500000.0,420900000.0,136900000.0,33000000.0,9300000.0,0.022095509622238062,0.09
ACCO,2024-06-30,2413400000.0,1796300000.0,617100000.0,438300000.0,152600000.0,48900000.0,-125200000.0,-0.2856490987907826,-1.29
ACCO,2024-03-31,2543600000.0,1785100000.0,758500000.0,358900000.0,110400000.0,5600000.0,-6300000.0,-0.01755363611033714,-0.07
ACCO,2023-12-31,2644800000.0,1857800000.0,787000000.0,488600000.0,170000000.0,55800000.0,-59400000.0,-0.12157183790421613,-0.62
ACCO,2023-09-30,2683700000.0,1845700000.0,838000000.0,448000000.0,144800000.0,35200000.0,14900000.0,0.03325892857142857,0.15
ACDC,2024-09-30,3135800000.0,1968600000.0,1167200000.0,575300000.0,71900000.0,10600000.0,-45200000.0,-0.07856770380670955,-0.29
ACDC,2024-06-30,3163500000.0,1952500000.0,1211000000.0,579400000.0,82900000.0,28800000.0,-66700000.0,-0.11511908871246117,-0.42
ACDC,2024-03-31,3007000000.0,1733300000.0,1273700000.0,581500000.0,95000000.0,44200000.0,1800000.0,0.0030954428202923474,0.003755
ACDC,2023-12-31,3070700000.0,1800800000.0,1269900000.0,489100000.0,58400000.0,-900000.0,-92300000.0,-0.18871396442445307,-0.614221
ACDC,2023-09-30,3222100000.0,1917800000.0,1304300000.0,574200000.0,85900000.0,33200000.0,-18900000.0,-0.032915360501567396,-0.17
ACDC,2023-06-30,,,,,,,,,
