Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
IBM,2024-12-31,137175000000.0,109782000000.0,27393000000.0,62753000000.0,35551000000.0,10074000000.0,6023000000.0,0.0959794750848565,
IBM,2023-12-31,135241000000.0,112628000000.0,22613000000.0,61860000000.0,34300000000.0,9821000000.0,7502000000.0,0.12127384416424183,8.14
ICL,2023-12-31,11627000000.0,5590000000.0,6037000000.0,7536000000.0,2671000000.0,1209000000.0,647000000.0,0.08585456475583864,0.5
IDCC,2024-12-31,1835529000.0,978314000.0,857215000.0,868516000.0,699277000.0,439512000.0,358614000.0,0.4129043103408573,12.07
IDCC,2023-12-31,1770814000.0,1189265000.0,581549000.0,549588000.0,470191000.0,221615000.0,214069000.0,0.3895081406435366,7.62
IFS,2023-12-31,89624779000.0,79616678000.0,10008101000.0,6101901000.0,,,1072728000.0,0.17580226227859155,9.327
IMAX,2024-12-31,830398000.0,452183000.0,378215000.0,352208000.0,190200000.0,47611000.0,26059000.0,0.07398753009585245,
IMAX,2023-12-31,814669000.0,469080000.0,345589000.0,374839000.0,214341000.0,53488000.0,25335000.0,0.06758901821848846,0.46
INFN,2024-12-31,1533758000.0,1417243000.0,116515000.0,1418446000.0,544560000.0,-56443000.0,-150338000.0,-0.1059878204739553,
INFN,2023-12-31,1679238000.0,1462647000.0,216591000.0,1614128000.0,622912000.0,1877000.0,-25213000.0,-0.015620198645956207,-0.11
ITCI,2024-12-31,1366912000.0,218452000.0,1148460000.0,680501000.0,623538000.0,-116721000.0,-74676000.0,-0.10973679685996053,-0.72
ITCI,2023-12-31,728295000.0,136871000.0,591424000.0,462175000.0,428430000.0,-159381000.0,-139674000.0,-0.3022102017634013,-1.46
ITRN,2023-12-31,318688000.0,138439000.0,180249000.0,319978000.0,153161000.0,66322000.0,48137000.0,0.15043846764465058,2.4
JD,2023-12-31,628958000000.0,332578000000.0,296380000000.0,1084662000000.0,159704000000.0,31467000000.0,24167000000.0,0.02228067361076538,15.22
